OID,origin_zone_lat,origin_zone_long,dest_zone_lat,dest_zone_long,count
1279,45.45326423835061,9.34134306756522,45.46224758415072,9.386212796958535,1
1280,45.45326423835061,9.34134306756522,45.47123092995083,9.354235880619012,1
1281,45.45326423835061,9.34134306756522,45.47123092995083,9.36064096016299,1
1282,45.45326423835061,9.34134306756522,45.47572260285089,9.33504080718692,1
1283,45.45326423835061,9.34134306756522,45.48021427575094,9.315842675094212,1
1284,45.45326423835061,9.34134306756522,45.48021427575094,9.347873178531774,1
1285,45.45326423835061,9.34134306756522,45.48470594865099,9.328674540457504,1
1286,45.45326423835061,9.34134306756522,45.48470594865099,9.341487763338414,1
1287,45.45326423835061,9.34134306756522,45.48919762155104,9.35432269835462,1
1288,45.45326423835061,9.34134306756522,45.49368929445109,9.32230624908236,1
1289,45.45326423835061,9.347746106270534,45.43978921965046,9.2900690536335,1
1290,45.45326423835061,9.347746106270534,45.43978921965046,9.37969018442947,1
1291,45.45326423835061,9.347746106270534,45.44428089255051,9.283683598803206,1
1292,45.45326423835061,9.347746106270534,45.45326423835061,9.32213395144928,1
1293,45.45326423835061,9.347746106270534,45.45326423835061,9.34134306756522,1
1294,45.45326423835061,9.347746106270534,45.46224758415072,9.26453567817512,1
1295,45.45326423835061,9.347746106270534,45.46224758415072,9.283747854825132,1
1296,45.45326423835061,9.347746106270534,45.46224758415072,9.29015191370847,1
1297,45.45326423835061,9.347746106270534,45.46224758415072,9.360596561425185,1
1298,45.45326423835061,9.347746106270534,45.466739257050776,9.34140505070916,1
1299,45.45326423835061,9.347746106270534,45.47572260285089,9.341446397242285,1
1300,45.45326423835061,9.347746106270534,45.48470594865099,9.290234871814777,1
1301,45.45326423835061,9.347746106270534,45.48470594865099,9.386334043421597,1
1302,45.45326423835061,9.35414914497585,45.43978921965046,9.264463016263225,1
1303,45.45326423835061,9.35414914497585,45.46224758415072,9.27093973705846,1
1304,45.45326423835061,9.35414914497585,45.46224758415072,9.360596561425185,1
1305,45.45326423835061,9.35414914497585,45.466739257050776,9.181290821876344,1
1306,45.45326423835061,9.35414914497585,45.47123092995083,9.392666357882874,1
1307,45.45326423835061,9.35414914497585,45.47572260285089,9.354257577353014,1
1308,45.45326423835061,9.35414914497585,45.48470594865099,9.360707597659776,1
1309,45.45326423835061,9.360552183681165,45.43978921965046,9.322076600346346,1
1310,45.45326423835061,9.360552183681165,45.44428089255051,9.341301769889837,1
1311,45.45326423835061,9.360552183681165,45.44877256545056,9.30930977230044,1
1312,45.45326423835061,9.360552183681165,45.44877256545056,9.328517358692029,1
1313,45.45326423835061,9.360552183681165,45.45775591125067,9.334960174993649,1
1314,45.45326423835061,9.360552183681165,45.45775591125067,9.347767272461684,1
1315,45.45326423835061,9.360552183681165,45.46224758415072,9.226111324875095,1
1316,45.45326423835061,9.360552183681165,45.47123092995083,9.290185085179244,1
1317,45.45326423835061,9.360552183681165,45.47572260285089,9.373474347519108,1
1318,45.45326423835061,9.366955222386478,45.44877256545056,9.347724945083613,1
1319,45.45326423835061,9.366955222386478,45.45326423835061,9.264506603101452,1
1320,45.45326423835061,9.373358261091791,45.44877256545056,9.328517358692029,1
1321,45.45326423835061,9.373358261091791,45.46224758415072,9.37340467919186,1
1322,45.45326423835061,9.373358261091791,45.47572260285089,9.354257577353014,1
1323,45.45326423835061,9.379761299797106,45.46224758415072,9.379808738075196,1
1324,45.45326423835061,9.379761299797106,45.48919762155104,9.405579676868433,1
1325,45.45326423835061,9.405373454618362,45.44877256545056,9.347724945083613,1
1326,45.45326423835061,9.405373454618362,45.44877256545056,9.354127473880808,1
1327,45.45326423835061,9.411776493323677,45.46224758415072,9.258131619291785,1
1328,45.45326423835061,9.411776493323677,45.49368929445109,9.354344415626674,1
1329,45.45326423835061,9.41817953202899,45.44877256545056,9.315712301097635,1
1330,45.45326423835061,9.41817953202899,45.47572260285089,9.30941844696546,1
1331,45.45326423835061,9.41817953202899,45.48021427575094,9.328654876469235,1
1332,45.45775591125067,9.11723951803709,45.45326423835061,9.187670138637683,1
1333,45.45775591125067,9.11723951803709,45.466739257050776,9.392641603935662,1
1334,45.45775591125067,9.123643066771107,45.49818096735115,9.258243971670984,1
1335,45.45775591125067,9.149257261707172,45.435297546750405,9.290052493369725,1
1336,45.45775591125067,9.162064359175206,45.45775591125067,9.18767855411127,1
1337,45.45775591125067,9.174871456643238,45.45775591125067,9.18767855411127,1
1338,45.45775591125067,9.18767855411127,45.45326423835061,9.219685332164254,1
1339,45.45775591125067,9.18767855411127,45.45326423835061,9.27731268051208,1
1340,45.45775591125067,9.18767855411127,45.466739257050776,9.251741082562784,1
1341,45.45775591125067,9.18767855411127,45.48470594865099,9.206948923088866,1
1342,45.45775591125067,9.18767855411127,45.48919762155104,9.251808741326998,1
1343,45.45775591125067,9.194082102845288,45.45326423835061,9.232491409574882,1
1344,45.45775591125067,9.194082102845288,45.466739257050776,9.142863406956469,1
1345,45.45775591125067,9.194082102845288,45.466739257050776,9.21971823679622,1
1346,45.45775591125067,9.200485651579305,45.47123092995083,9.302995244267198,1
1347,45.45775591125067,9.20688920031332,45.45326423835061,9.334940028859908,1
1348,45.45775591125067,9.20688920031332,45.45775591125067,9.283731785121518,1
1349,45.45775591125067,9.20688920031332,45.46224758415072,9.232515383758432,1
1350,45.45775591125067,9.213292749047335,45.44877256545056,9.23888195553129,1
1351,45.45775591125067,9.213292749047335,45.47572260285089,9.303012856910094,1
1352,45.45775591125067,9.213292749047335,45.48470594865099,9.386334043421597,1
1353,45.45775591125067,9.219696297781354,45.44428089255051,9.245271484745452,1
1354,45.45775591125067,9.219696297781354,45.45775591125067,9.200485651579305,1
1355,45.45775591125067,9.219696297781354,45.45775591125067,9.283731785121518,1
1356,45.45775591125067,9.219696297781354,45.45775591125067,9.334960174993649,1
1357,45.45775591125067,9.219696297781354,45.46224758415072,9.23891944264177,1
1358,45.45775591125067,9.219696297781354,45.47123092995083,9.206919051107548,1
1359,45.45775591125067,9.219696297781354,45.48021427575094,9.219751164781522,1
1360,45.45775591125067,9.219696297781354,45.49368929445109,9.283860449229184,1
1361,45.45775591125067,9.22609984651537,45.44428089255051,9.25167350375508,1
1362,45.45775591125067,9.22609984651537,45.44877256545056,9.277297128314462,1
1363,45.45775591125067,9.22609984651537,45.45326423835061,9.232491409574882,1
1364,45.45775591125067,9.22609984651537,45.45775591125067,9.20688920031332,1
1365,45.45775591125067,9.22609984651537,45.46224758415072,9.309364090358484,1
1366,45.45775591125067,9.22609984651537,45.466739257050776,9.23893194425616,1
1367,45.45775591125067,9.22609984651537,45.466739257050776,9.270954790022722,1
1368,45.45775591125067,9.22609984651537,45.47123092995083,9.290185085179244,1
1369,45.45775591125067,9.22609984651537,45.48470594865099,9.33508115189796,1
1370,45.45775591125067,9.232503395249386,45.430805873850346,9.232431523691645,1
1371,45.45775591125067,9.232503395249386,45.43978921965046,9.322076600346346,1
1372,45.45775591125067,9.232503395249386,45.44428089255051,9.21966340870695,1
1373,45.45775591125067,9.232503395249386,45.44877256545056,9.206869311545312,1
1374,45.45775591125067,9.232503395249386,45.45326423835061,9.251700525690824,1
1375,45.45775591125067,9.232503395249386,45.45326423835061,9.25810356439614,1
1376,45.45775591125067,9.232503395249386,45.45326423835061,9.270909641806766,1
1377,45.45775591125067,9.232503395249386,45.45326423835061,9.309327874038653,1
1378,45.45775591125067,9.232503395249386,45.45326423835061,9.32213395144928,1
1379,45.45775591125067,9.232503395249386,45.45326423835061,9.334940028859908,1
1380,45.45775591125067,9.232503395249386,45.45775591125067,9.11723951803709,1
1381,45.45775591125067,9.232503395249386,45.45775591125067,9.22609984651537,1
1382,45.45775591125067,9.232503395249386,45.45775591125067,9.251714041451436,1
1383,45.45775591125067,9.232503395249386,45.45775591125067,9.258117590185453,1
1384,45.45775591125067,9.232503395249386,45.46224758415072,9.23891944264177,1
1385,45.45775591125067,9.232503395249386,45.46224758415072,9.27093973705846,1
1386,45.45775591125067,9.232503395249386,45.46224758415072,9.283747854825132,1
1387,45.45775591125067,9.232503395249386,45.466739257050776,9.187695391029658,1
1388,45.45775591125067,9.232503395249386,45.466739257050776,9.23893194425616,1
1389,45.45775591125067,9.232503395249386,45.466739257050776,9.251741082562784,1
1390,45.45775591125067,9.232503395249386,45.466739257050776,9.283763928329348,1
1391,45.45775591125067,9.232503395249386,45.47123092995083,9.206919051107548,1
1392,45.45775591125067,9.232503395249386,45.47123092995083,9.290185085179244,1
1393,45.45775591125067,9.232503395249386,45.47572260285089,9.226145776245714,1
1394,45.45775591125067,9.232503395249386,45.47572260285089,9.264579316577905,1
1395,45.45775591125067,9.232503395249386,45.48021427575094,9.23896946684406,1
1396,45.45775591125067,9.232503395249386,45.48470594865099,9.328674540457504,1
1397,45.45775591125067,9.232503395249386,45.48470594865099,9.33508115189796,2
1398,45.45775591125067,9.232503395249386,45.48919762155104,9.296658597526584,1
1399,45.45775591125067,9.232503395249386,45.49818096735115,9.117264794334195,1
1400,45.45775591125067,9.232503395249386,45.50716431315126,9.290317928095192,1
1401,45.45775591125067,9.232503395249386,45.51165598605131,9.328792622125322,1
1402,45.45775591125067,9.238906943983404,45.435297546750405,9.290052493369725,1
1403,45.45775591125067,9.238906943983404,45.44428089255051,9.245271484745452,1
1404,45.45775591125067,9.238906943983404,45.44428089255051,9.34770378889946,1
1405,45.45775591125067,9.238906943983404,45.44877256545056,9.245284484328485,1
1406,45.45775591125067,9.238906943983404,45.44877256545056,9.315712301097635,1
1407,45.45775591125067,9.238906943983404,45.45326423835061,9.360552183681165,1
1408,45.45775591125067,9.238906943983404,45.45775591125067,9.238906943983404,1
1409,45.45775591125067,9.238906943983404,45.45775591125067,9.258117590185453,1
1410,45.45775591125067,9.238906943983404,45.45775591125067,9.2773282363875,1
1411,45.45775591125067,9.238906943983404,45.45775591125067,9.322153077525616,1
1412,45.45775591125067,9.238906943983404,45.46224758415072,9.47586962132526,1
1413,45.45775591125067,9.238906943983404,45.466739257050776,9.26455022086941,1
1414,45.45775591125067,9.238906943983404,45.47572260285089,9.341446397242285,1
1415,45.45775591125067,9.238906943983404,45.48021427575094,9.251781668219085,1
1416,45.45775591125067,9.238906943983404,45.48021427575094,9.34146707784426,1
1417,45.45775591125067,9.238906943983404,45.48470594865099,9.23898198029114,1
1418,45.45775591125067,9.238906943983404,45.48470594865099,9.328674540457504,1
1419,45.45775591125067,9.238906943983404,45.48919762155104,9.379951187611526,1
1420,45.45775591125067,9.24531049271742,45.44877256545056,9.2260768979369,1
1421,45.45775591125067,9.24531049271742,45.45326423835061,9.206879254753623,1
1422,45.45775591125067,9.24531049271742,45.45326423835061,9.238894448280195,1
1423,45.45775591125067,9.24531049271742,45.45326423835061,9.27731268051208,1
1424,45.45775591125067,9.24531049271742,45.45775591125067,9.2773282363875,1
1425,45.45775591125067,9.24531049271742,45.46224758415072,9.283747854825132,1
1426,45.45775591125067,9.24531049271742,45.46224758415072,9.328576267008495,1
1427,45.45775591125067,9.24531049271742,45.466739257050776,9.26455022086941,1
1428,45.45775591125067,9.24531049271742,45.47123092995083,9.2197292101955,1
1429,45.45775591125067,9.24531049271742,45.47123092995083,9.23894444882743,1
1430,45.45775591125067,9.24531049271742,45.47123092995083,9.309400323811175,1
1431,45.45775591125067,9.24531049271742,45.47572260285089,9.25817372652254,1
1432,45.45775591125067,9.24531049271742,45.48021427575094,9.270999970281622,1
1433,45.45775591125067,9.24531049271742,45.48021427575094,9.277406070969135,1
1434,45.45775591125067,9.24531049271742,45.48021427575094,9.309436574406698,1
1435,45.45775591125067,9.24531049271742,45.48919762155104,9.226180252070092,1
1436,45.45775591125067,9.24531049271742,45.48919762155104,9.411986799182657,1
1437,45.45775591125067,9.251714041451436,45.44877256545056,9.29650471470605,1
1438,45.45775591125067,9.251714041451436,45.44877256545056,9.322114829894833,1
1439,45.45775591125067,9.251714041451436,45.45326423835061,9.270909641806766,1
1440,45.45775591125067,9.251714041451436,45.45326423835061,9.328536990154593,1
1441,45.45775591125067,9.251714041451436,45.45775591125067,9.283731785121518,1
1442,45.45775591125067,9.251714041451436,45.46224758415072,9.322172208125158,1
1443,45.45775591125067,9.251714041451436,45.46224758415072,9.367000620308522,1
1444,45.45775591125067,9.251714041451436,45.466739257050776,9.206909098489596,1
1445,45.45775591125067,9.251714041451436,45.466739257050776,9.21971823679622,1
1446,45.45775591125067,9.251714041451436,45.49818096735115,9.226203249548988,1
1447,45.45775591125067,9.251714041451436,45.502672640251205,9.194171474065246,1
1448,45.45775591125067,9.258117590185453,45.435297546750405,9.28365149357373,1
1449,45.45775591125067,9.258117590185453,45.43978921965046,9.277266034948362,1
1450,45.45775591125067,9.258117590185453,45.44428089255051,9.213261389697324,1
1451,45.45775591125067,9.258117590185453,45.44428089255051,9.25167350375508,1
1452,45.45775591125067,9.258117590185453,45.44877256545056,9.206869311545312,1
1453,45.45775591125067,9.258117590185453,45.44877256545056,9.219674369139703,1
1454,45.45775591125067,9.258117590185453,45.44877256545056,9.258089541922876,2
1455,45.45775591125067,9.258117590185453,45.44877256545056,9.283699657111658,1
1456,45.45775591125067,9.258117590185453,45.45326423835061,9.24529748698551,1
1457,45.45775591125067,9.258117590185453,45.45326423835061,9.264506603101452,1
1458,45.45775591125067,9.258117590185453,45.45326423835061,9.315730912743964,1
1459,45.45775591125067,9.258117590185453,45.45326423835061,9.34134306756522,1
1460,45.45775591125067,9.258117590185453,45.45775591125067,9.238906943983404,1
1461,45.45775591125067,9.258117590185453,45.45775591125067,9.24531049271742,1
1462,45.45775591125067,9.258117590185453,45.46224758415072,9.245323501525109,1
1463,45.45775591125067,9.258117590185453,45.466739257050776,9.29016849748266,1
1464,45.45775591125067,9.258117590185453,45.47123092995083,9.226134289739475,1
1465,45.45775591125067,9.258117590185453,45.47572260285089,9.245362546411808,1
1466,45.45775591125067,9.258117590185453,45.49368929445109,9.283860449229184,1
1467,45.45775591125067,9.258117590185453,45.51614765895137,9.341632698898149,1
1468,45.45775591125067,9.264521138919468,45.44428089255051,9.2324674467262,1
1469,45.45775591125067,9.264521138919468,45.44877256545056,9.2260768979369,1
1470,45.45775591125067,9.264521138919468,45.44877256545056,9.302907243503244,1
1471,45.45775591125067,9.264521138919468,45.44877256545056,9.3669325314752,1
1472,45.45775591125067,9.264521138919468,45.45326423835061,9.206879254753623,1
1473,45.45775591125067,9.264521138919468,45.45326423835061,9.232491409574882,1
1474,45.45775591125067,9.264521138919468,45.45326423835061,9.238894448280195,1
1475,45.45775591125067,9.264521138919468,45.45326423835061,9.27731268051208,1
1476,45.45775591125067,9.264521138919468,45.45775591125067,9.290135333855536,1
1477,45.45775591125067,9.264521138919468,45.46224758415072,9.29015191370847,1
1478,45.45775591125067,9.264521138919468,45.466739257050776,9.21331366764291,1
1479,45.45775591125067,9.264521138919468,45.466739257050776,9.232527375102846,2
1480,45.45775591125067,9.264521138919468,45.466739257050776,9.347809619862474,1
1481,45.45775591125067,9.264521138919468,45.47572260285089,9.238956956356445,1
1482,45.45775591125067,9.264521138919468,45.47572260285089,9.347851987297648,1
1483,45.45775591125067,9.264521138919468,45.48470594865099,9.328674540457504,1
1484,45.45775591125067,9.264521138919468,45.49818096735115,9.219795105124588,1
1485,45.45775591125067,9.270924687653483,45.430805873850346,9.290035937020358,1
1486,45.45775591125067,9.270924687653483,45.44428089255051,9.2324674467262,1
1487,45.45775591125067,9.270924687653483,45.44428089255051,9.238869465735826,1
1488,45.45775591125067,9.270924687653483,45.44428089255051,9.27728157979358,1
1489,45.45775591125067,9.270924687653483,45.44428089255051,9.360507826918711,1
1490,45.45775591125067,9.270924687653483,45.44877256545056,9.29650471470605,1
1491,45.45775591125067,9.270924687653483,45.45326423835061,9.328536990154593,1
1492,45.45775591125067,9.270924687653483,45.45326423835061,9.34134306756522,1
1493,45.45775591125067,9.270924687653483,45.45775591125067,9.22609984651537,1
1494,45.45775591125067,9.270924687653483,45.45775591125067,9.238906943983404,1
1495,45.45775591125067,9.270924687653483,45.45775591125067,9.258117590185453,1
1496,45.45775591125067,9.270924687653483,45.45775591125067,9.264521138919468,1
1497,45.45775591125067,9.270924687653483,45.45775591125067,9.341363723727666,1
1498,45.45775591125067,9.270924687653483,45.466739257050776,9.23893194425616,1
1499,45.45775591125067,9.270924687653483,45.466739257050776,9.296573066635974,1
1500,45.45775591125067,9.270924687653483,45.47123092995083,9.23894444882743,1
1501,45.45775591125067,9.270924687653483,45.47572260285089,9.303012856910094,1
1502,45.45775591125067,9.270924687653483,45.48021427575094,9.213345064094009,1
1503,45.45775591125067,9.270924687653483,45.48021427575094,9.245375567531571,1
1504,45.45775591125067,9.270924687653483,45.48021427575094,9.29021827234416,1
1505,45.45775591125067,9.270924687653483,45.48021427575094,9.379903681969337,1
1506,45.45775591125067,9.270924687653483,45.48919762155104,9.245401619012773,1
1507,45.45775591125067,9.270924687653483,45.48919762155104,9.290251475212356,1
1508,45.45775591125067,9.270924687653483,45.49368929445109,9.354344415626674,1
1509,45.45775591125067,9.2773282363875,45.435297546750405,9.309255492757696,1
1510,45.45775591125067,9.2773282363875,45.435297546750405,9.405270489697568,1
1511,45.45775591125067,9.2773282363875,45.44428089255051,9.21966340870695,1
1512,45.45775591125067,9.2773282363875,45.44428089255051,9.226065427716575,1
1513,45.45775591125067,9.2773282363875,45.44877256545056,9.232479426734097,1
1514,45.45775591125067,9.2773282363875,45.45326423835061,9.251700525690824,1
1515,45.45775591125067,9.2773282363875,45.45326423835061,9.296521796628022,2
1516,45.45775591125067,9.2773282363875,45.45326423835061,9.302924835333338,1
1517,45.45775591125067,9.2773282363875,45.45326423835061,9.35414914497585,1
1518,45.45775591125067,9.2773282363875,45.45775591125067,9.24531049271742,1
1519,45.45775591125067,9.2773282363875,45.45775591125067,9.334960174993649,1
1520,45.45775591125067,9.2773282363875,45.45775591125067,9.354170821195698,1
1521,45.45775591125067,9.2773282363875,45.46224758415072,9.29655597259181,1
1522,45.45775591125067,9.2773282363875,45.46224758415072,9.31576814924182,1
1523,45.45775591125067,9.2773282363875,45.466739257050776,9.181290821876344,1
1524,45.45775591125067,9.2773282363875,45.466739257050776,9.226122805949531,1
1525,45.45775591125067,9.2773282363875,45.466739257050776,9.232527375102846,1
1526,45.45775591125067,9.2773282363875,45.466739257050776,9.296573066635974,1
1527,45.45775591125067,9.2773282363875,45.466739257050776,9.3606187581691,1
1528,45.45775591125067,9.2773282363875,45.47123092995083,9.213324130651523,1
1529,45.45775591125067,9.2773282363875,45.47572260285089,9.270984906633268,1
1530,45.45775591125067,9.2773282363875,45.47572260285089,9.33504080718692,1
1531,45.45775591125067,9.2773282363875,45.47572260285089,9.354257577353014,1
1532,45.45775591125067,9.2773282363875,45.48021427575094,9.367091480594311,1
1533,45.45775591125067,9.2773282363875,45.48470594865099,9.328674540457504,1
1534,45.45775591125067,9.283731785121518,45.41733085515019,9.449960361791517,1
1535,45.45775591125067,9.283731785121518,45.435297546750405,9.290052493369725,1
1536,45.45775591125067,9.283731785121518,45.44428089255051,9.27728157979358,1
1537,45.45775591125067,9.283731785121518,45.44877256545056,9.29650471470605,2
1538,45.45775591125067,9.283731785121518,45.44877256545056,9.322114829894833,1
1539,45.45775591125067,9.283731785121518,45.45326423835061,9.270909641806766,1
1540,45.45775591125067,9.283731785121518,45.45775591125067,9.347767272461684,1
1541,45.45775591125067,9.283731785121518,45.46224758415072,9.309364090358484,1
1542,45.45775591125067,9.283731785121518,45.47123092995083,9.245349528371408,2
1543,45.45775591125067,9.283731785121518,45.47572260285089,9.341446397242285,1
1544,45.45775591125067,9.283731785121518,45.48470594865099,9.347894374778868,1
1545,45.45775591125067,9.283731785121518,45.48470594865099,9.39274065486205,1
1546,45.45775591125067,9.283731785121518,45.49368929445109,9.354344415626674,1
1547,45.45775591125067,9.283731785121518,45.502672640251205,9.373613832569642,1
1548,45.45775591125067,9.290135333855536,45.430805873850346,9.3284388792395,1
1549,45.45775591125067,9.290135333855536,45.435297546750405,9.309255492757696,1
1550,45.45775591125067,9.290135333855536,45.43978921965046,9.245258488235516,1
1551,45.45775591125067,9.290135333855536,45.43978921965046,9.251659997578084,1
1552,45.45775591125067,9.290135333855536,45.43978921965046,9.270864525605791,1
1553,45.45775591125067,9.290135333855536,45.44877256545056,9.232479426734097,1
1554,45.45775591125067,9.290135333855536,45.44877256545056,9.283699657111658,1
1555,45.45775591125067,9.290135333855536,45.44877256545056,9.302907243503244,1
1556,45.45775591125067,9.290135333855536,45.44877256545056,9.322114829894833,1
1557,45.45775591125067,9.290135333855536,45.44877256545056,9.334919887489225,1
1558,45.45775591125067,9.290135333855536,45.45326423835061,9.21328229345894,1
1559,45.45775591125067,9.290135333855536,45.45326423835061,9.238894448280195,1
1560,45.45775591125067,9.290135333855536,45.45326423835061,9.296521796628022,1
1561,45.45775591125067,9.290135333855536,45.45326423835061,9.35414914497585,1
1562,45.45775591125067,9.290135333855536,45.45775591125067,9.22609984651537,1
1563,45.45775591125067,9.290135333855536,45.45775591125067,9.290135333855536,2
1564,45.45775591125067,9.290135333855536,45.46224758415072,9.23891944264177,1
1565,45.45775591125067,9.290135333855536,45.46224758415072,9.322172208125158,1
1566,45.45775591125067,9.290135333855536,45.46224758415072,9.354192502541848,1
1567,45.45775591125067,9.290135333855536,45.466739257050776,9.258145651716095,1
1568,45.45775591125067,9.290135333855536,45.466739257050776,9.335000481555848,1
1569,45.45775591125067,9.290135333855536,45.47123092995083,9.25815968745936,1
1570,45.45775591125067,9.290135333855536,45.47123092995083,9.322210482899129,1
1571,45.45775591125067,9.290135333855536,45.47123092995083,9.335020641987082,1
1572,45.45775591125067,9.290135333855536,45.47572260285089,9.245362546411808,1
1573,45.45775591125067,9.290135333855536,45.47572260285089,9.341446397242285,1
1574,45.45775591125067,9.290135333855536,45.47572260285089,9.354257577353014,1
1575,45.45775591125067,9.290135333855536,45.48021427575094,9.232563366156548,1
1576,45.45775591125067,9.290135333855536,45.48021427575094,9.303030473719186,1
1577,45.45775591125067,9.290135333855536,45.48021427575094,9.322248775781723,1
1578,45.45775591125067,9.290135333855536,45.48021427575094,9.38630978265685,1
1579,45.45775591125067,9.290135333855536,45.48470594865099,9.360707597659776,1
1580,45.45775591125067,9.290135333855536,45.48919762155104,9.309472842155037,1
1581,45.45775591125067,9.290135333855536,45.49368929445109,9.219784116140552,1
1582,45.45775591125067,9.29653888258955,45.435297546750405,9.302854492961703,1
1583,45.45775591125067,9.29653888258955,45.44877256545056,9.315712301097635,1
1584,45.45775591125067,9.29653888258955,45.45326423835061,9.264506603101452,1
1585,45.45775591125067,9.29653888258955,45.46224758415072,9.245323501525109,1
1586,45.45775591125067,9.29653888258955,45.46224758415072,9.29655597259181,1
1587,45.45775591125067,9.29653888258955,45.46224758415072,9.31576814924182,1
1588,45.45775591125067,9.29653888258955,45.46224758415072,9.360596561425185,1
1589,45.45775591125067,9.29653888258955,45.466739257050776,9.23893194425616,1
1590,45.45775591125067,9.29653888258955,45.48470594865099,9.290234871814777,1
1591,45.45775591125067,9.29653888258955,45.48470594865099,9.33508115189796,1
1592,45.45775591125067,9.29653888258955,45.48919762155104,9.341508453726169,1
1593,45.45775591125067,9.302942431323569,45.43978921965046,9.315675091003778,1
1594,45.45775591125067,9.302942431323569,45.44877256545056,9.29650471470605,1
1595,45.45775591125067,9.302942431323569,45.45326423835061,9.232491409574882,1
1596,45.45775591125067,9.302942431323569,45.45326423835061,9.264506603101452,1
1597,45.45775591125067,9.302942431323569,45.45326423835061,9.270909641806766,1
1598,45.45775591125067,9.302942431323569,45.45775591125067,9.232503395249386,1
1599,45.45775591125067,9.302942431323569,45.45775591125067,9.302942431323569,1
1600,45.45775591125067,9.302942431323569,45.46224758415072,9.200495089341745,1
1601,45.45775591125067,9.302942431323569,45.46224758415072,9.226111324875095,1
1602,45.45775591125067,9.302942431323569,45.46224758415072,9.328576267008495,3
1603,45.45775591125067,9.302942431323569,45.466739257050776,9.309382204942596,1
1604,45.45775591125067,9.302942431323569,45.466739257050776,9.335000481555848,1
1605,45.45775591125067,9.302942431323569,45.47123092995083,9.309400323811175,1
1606,45.45775591125067,9.302942431323569,45.47123092995083,9.322210482899129,1
1607,45.45775591125067,9.302942431323569,45.47572260285089,9.270984906633268,1
1608,45.45775591125067,9.302942431323569,45.47572260285089,9.33504080718692,1
1609,45.45775591125067,9.302942431323569,45.48919762155104,9.296658597526584,2
1610,45.45775591125067,9.302942431323569,45.52063933185142,9.341653423581043,1
1611,45.45775591125067,9.309345980057584,45.44877256545056,9.341322416286417,1
1612,45.45775591125067,9.309345980057584,45.45326423835061,9.29011875792271,1
1613,45.45775591125067,9.309345980057584,45.48021427575094,9.258187768906597,1
1614,45.45775591125067,9.309345980057584,45.48470594865099,9.386334043421597,1
1615,45.45775591125067,9.309345980057584,45.502672640251205,9.283892653317444,1
1616,45.45775591125067,9.322153077525616,45.44877256545056,9.283699657111658,1
1617,45.45775591125067,9.322153077525616,45.44877256545056,9.302907243503244,1
1618,45.45775591125067,9.322153077525616,45.45326423835061,9.238894448280195,1
1619,45.45775591125067,9.322153077525616,45.45326423835061,9.24529748698551,1
1620,45.45775591125067,9.322153077525616,45.45326423835061,9.29011875792271,1
1621,45.45775591125067,9.322153077525616,45.45326423835061,9.302924835333338,1
1622,45.45775591125067,9.322153077525616,45.45775591125067,9.290135333855536,1
1623,45.45775591125067,9.322153077525616,45.46224758415072,9.277343795941796,1
1624,45.45775591125067,9.322153077525616,45.46224758415072,9.29015191370847,1
1625,45.45775591125067,9.322153077525616,45.466739257050776,9.23893194425616,1
1626,45.45775591125067,9.322153077525616,45.466739257050776,9.367023327322412,1
1627,45.45775591125067,9.322153077525616,45.48021427575094,9.296624373031673,1
1628,45.45775591125067,9.322153077525616,45.48021427575094,9.379903681969337,1
1629,45.45775591125067,9.322153077525616,45.49368929445109,9.290268082538043,1
1630,45.45775591125067,9.328556626259632,45.45326423835061,9.251700525690824,1
1631,45.45775591125067,9.328556626259632,45.45326423835061,9.29011875792271,1
1632,45.45775591125067,9.328556626259632,45.45775591125067,9.270924687653483,1
1633,45.45775591125067,9.328556626259632,45.45775591125067,9.290135333855536,1
1634,45.45775591125067,9.328556626259632,45.466739257050776,9.251741082562784,1
1635,45.45775591125067,9.328556626259632,45.466739257050776,9.31578677409591,1
1636,45.45775591125067,9.328556626259632,45.48021427575094,9.309436574406698,2
1637,45.45775591125067,9.328556626259632,45.48919762155104,9.341508453726169,1
1638,45.45775591125067,9.334960174993649,45.43978921965046,9.315675091003778,1
1639,45.45775591125067,9.334960174993649,45.44428089255051,9.27728157979358,1
1640,45.45775591125067,9.334960174993649,45.44877256545056,9.2260768979369,1
1641,45.45775591125067,9.334960174993649,45.44877256545056,9.3669325314752,2
1642,45.45775591125067,9.334960174993649,45.45326423835061,9.29011875792271,1
1643,45.45775591125067,9.334960174993649,45.45326423835061,9.34134306756522,1
1644,45.45775591125067,9.334960174993649,45.45326423835061,9.360552183681165,1
1645,45.45775591125067,9.334960174993649,45.45775591125067,9.341363723727666,1
1646,45.45775591125067,9.334960174993649,45.45775591125067,9.366977918663732,1
1647,45.45775591125067,9.334960174993649,45.46224758415072,9.309364090358484,1
1648,45.45775591125067,9.334960174993649,45.466739257050776,9.322191343249225,1
1649,45.45775591125067,9.334960174993649,45.47123092995083,9.328615562443105,1
1650,45.45775591125067,9.334960174993649,45.47572260285089,9.23255136630108,1
1651,45.45775591125067,9.334960174993649,45.47572260285089,9.322229627076188,1
1652,45.45775591125067,9.334960174993649,45.47572260285089,9.379879937574474,1
1653,45.45775591125067,9.334960174993649,45.47572260285089,9.392691117685205,1
1654,45.45775591125067,9.334960174993649,45.502672640251205,9.392839799552256,1
1655,45.45775591125067,9.334960174993649,45.51165598605131,9.296744229641511,1
