latitude,longitude
45.44887,9.24755
45.46001,9.15186
45.48303,9.21811
45.45246,9.16537
45.48853,9.22986
45.44078,9.17961
45.4955,9.18891
45.48311,9.18517
45.45484,9.14757
45.46406,9.21709
45.46378,9.19594
45.46318,9.14038
45.47081,9.21641
45.45442,9.18392
45.46044,9.20949
45.473,9.23028
45.44618,9.15247
45.49646,9.19315
45.45765,9.20656
45.47198,9.15908
45.44276,9.19365
45.47027,9.19213
45.47083,9.20139
45.48026,9.20004
45.47134,9.16868
45.45644,9.17328
45.46378,9.19594
45.44319,9.21814
45.48955,9.19315
45.49617,9.14208
45.48529,9.19665
45.4692,9.21967
45.4683,9.15895
45.46853,9.17251
45.44538,9.1766
45.46262,9.1638
45.47718,9.19403
45.47729,9.16134
45.49545,9.20112
45.46326,9.16579
45.45378,9.21603
45.46025,9.20349
45.46676,9.15776
45.46241,9.27726
45.45624,9.17769
45.44076,9.21561
45.48032,9.14469
45.47078,9.16617
45.48742,9.20232
45.45342,9.17838
45.45289,9.17016
45.46482,9.15264
45.46274,9.20444
45.47918,9.23438
45.46589,9.16745
45.45917,9.18782
45.47351,9.19496
45.45294,9.21447
45.45484,9.16304
45.47681,9.16612
45.45674,9.15482
45.45608,9.17551
45.46509,9.18189
45.4664,9.18103
45.462,9.20953
45.47249,9.18089
45.44399,9.20874
45.43257,9.20458
45.44746,9.17586
45.47822,9.2195
45.47748,9.17523
45.48593,9.20745
45.46382,9.16872
45.46187,9.19097
45.465,9.20601
45.45873,9.1879
45.4427,9.19365
45.48943,9.15923
45.4921,9.18435
45.4656,9.21745
45.48374,9.18483
45.47544,9.15874
45.47431,9.1899
45.47708,9.19647
45.46669,9.15783
45.43081,9.20376
45.47326,9.21667
45.47554,9.14731
45.44524,9.15579
45.48291,9.18584
45.47315,9.15969
45.47989,9.18645
45.46858,9.19915
45.48437,9.20451
45.48541,9.20623
45.45999,9.17382
45.48053,9.21396
45.48195,9.21159
45.46307,9.1334
45.44423,9.15338
45.47556,9.14758
45.49102,9.18605
45.48562,9.20605
45.44777,9.19884
45.49379,9.20596
45.47104,9.15243
45.47783,9.19208
45.47301,9.22752
45.43538,9.20073
45.45507,9.15934
45.46761,9.21235
45.46872,9.2071
45.46364,9.22153
45.46072,9.16293
45.47315,9.15742
45.46191,9.20216
45.47803,9.16768
45.46777,9.15998
45.48834,9.21476
45.46433,9.15402
45.46439,9.15385
45.49023,9.21356
45.48177,9.19866
45.49031,9.18358
45.45415,9.21306
45.48445,9.2064
45.46357,9.20963
45.49239,9.21849
45.49226,9.14532
45.46145,9.1801
45.46818,9.1655
45.45046,9.18733
45.44183,9.1809
45.46902,9.18482
45.47044,9.20012
45.44714,9.182
45.44474,9.18252
45.44705,9.20372
45.478,9.19403
45.48215,9.22644
45.45342,9.17838
45.46048,9.19112
45.46885,9.17841
45.46598,9.20383
45.46035,9.16158
45.46168,9.18955
45.47522,9.18924
45.43743,9.19859
45.44842,9.1447
45.46241,9.27726
45.46715,9.1758
45.45712,9.18535
45.46406,9.20611
45.44659,9.15051
45.46684,9.20614
45.46649,9.20927
45.44015,9.20794
45.4332,9.18064
45.49224,9.20628
45.45992,9.20274
45.47762,9.1955
45.4622,9.19142
45.47572,9.16485
45.45124,9.16043
45.47082,9.14036
45.4596,9.17933
45.48419,9.20682
45.48921,9.14251
45.45612,9.20879
45.44224,9.19505
45.45326,9.20917
45.4561,9.17766
45.44703,9.19436
45.45602,9.21628
45.48659,9.20334
45.48026,9.20004
45.47427,9.22474
45.48233,9.17169
45.46579,9.17501
45.46503,9.17454
45.47546,9.20353
45.46326,9.13422
45.46079,9.14248
45.47594,9.16611
45.47286,9.19674
45.4844,9.21989
45.46574,9.16798
45.45445,9.15863
45.46231,9.20442
45.44712,9.15701
45.45304,9.21874
45.47755,9.19406
45.47665,9.20537
45.47736,9.16774
45.45693,9.18984
45.47715,9.20148
45.48483,9.20639
45.47333,9.19593
45.45999,9.17382
45.43963,9.19354
45.49196,9.14637
45.46338,9.16704
45.45014,9.20996
45.45551,9.21407
45.47935,9.19662
45.46117,9.17392
45.45299,9.16783
45.50629,9.26808
45.48264,9.19117
45.47248,9.18097
45.4999,9.18356
45.47944,9.19868
45.46239,9.16737
45.48027,9.22101
45.46768,9.17936
45.48291,9.18584
45.4598,9.17008
45.46017,9.15878
45.44173,9.18975
45.46593,9.21046
45.47604,9.16845
45.4667,9.15765
45.4664,9.18103
45.46909,9.18713
45.49326,9.20347
45.49957,9.21075
45.46503,9.23029
45.46406,9.20611
45.47135,9.19224
45.44184,9.19954
45.4596,9.17933
45.49663,9.2305
45.49955,9.14884
45.48493,9.198
45.46062,9.15107
45.48152,9.21441
45.4572,9.19124
45.49787,9.13344
45.45671,9.15464
45.47911,9.17962
45.4669,9.17257
45.48998,9.18514
45.46415,9.14135
45.44777,9.19884
45.46332,9.20043
45.46945,9.21024
45.4375,9.15847
45.46096,9.20945
45.4844,9.23179
45.47359,9.19486
45.47323,9.18936
45.46838,9.12939
45.45385,9.19951
45.46604,9.18797
45.49799,9.20497
45.4585,9.1917
45.46241,9.27726
45.48214,9.2447
45.47575,9.16009
45.46231,9.20442
45.4693,9.21538
45.46643,9.18918
45.47945,9.1987
45.46899,9.19027
45.46378,9.19594
45.46928,9.17777
45.48051,9.19083
45.47628,9.16655
45.46413,9.14147
45.46997,9.19854
45.49642,9.13994
45.49378,9.16531
45.47514,9.21787
45.47581,9.20657
45.44882,9.20169
45.46854,9.19912
45.46401,9.21103
45.46521,9.21167
45.46677,9.1725
45.47113,9.19276
45.48364,9.20309
45.47993,9.2113
45.48819,9.1872
45.45166,9.19899
45.44872,9.18292
45.44319,9.21814
45.46166,9.19684
45.46177,9.19341
45.48023,9.16859
45.4765,9.20581
45.44698,9.22146
45.44876,9.16234
45.46069,9.22779
45.4602,9.18786
45.48026,9.16987
45.44258,9.19804
45.43695,9.19144
45.48766,9.21401
45.44959,9.16495
45.45853,9.15553
45.45554,9.20455
45.48254,9.21499
45.43299,9.24044
45.4956,9.20365
45.46134,9.17773
45.45611,9.20687
45.47257,9.20531
45.46016,9.21046
45.49034,9.14013
45.45714,9.15323
45.48536,9.1939
45.47131,9.19092
45.4865,9.20703
45.44828,9.18931
45.43528,9.18354
45.47604,9.16845
45.45496,9.21047
45.46076,9.22791
45.47733,9.18497
45.47675,9.20982
45.44831,9.13852
45.46413,9.22172
45.44422,9.17249
45.47416,9.15736
45.46369,9.1537
45.45612,9.20879
45.44887,9.17948
45.48921,9.14251
45.46607,9.19227
45.4695,9.17649
45.48218,9.15794
45.50622,9.16321
45.46671,9.22215
45.47202,9.14782
45.45337,9.15937
45.47093,9.20165
45.47551,9.18844
45.4753,9.18611
45.44076,9.21561
45.47669,9.19439
45.47097,9.23358
45.45179,9.16959
45.4702,9.164
45.45621,9.17744
45.48599,9.20765
45.48358,9.1572
45.50925,9.20377
45.46529,9.13277
45.49405,9.18258
45.46555,9.20403
45.441,9.1893
45.45791,9.10271
45.45635,9.17422
45.46711,9.15325
45.51772,9.20418
45.47046,9.20314
45.47601,9.19387
45.46443,9.16224
45.48381,9.16404
45.47295,9.19638
45.47284,9.15919
45.45612,9.17088
45.4601,9.18623
45.48655,9.15941
45.46613,9.18016
45.47154,9.16124
45.47808,9.21035
45.45323,9.16435
45.4648,9.15027
45.47275,9.1865
45.48983,9.17089
45.48808,9.15514
45.46783,9.17493
45.47989,9.18645
45.44957,9.17174
45.46287,9.16987
45.46283,9.1853
45.47993,9.2113
45.47283,9.18691
45.4783,9.19225
45.46024,9.17493
45.46777,9.17862
45.49097,9.20292
45.49379,9.14683
45.46581,9.19927
45.41519,9.2075
45.49538,9.18117
45.47518,9.18634
45.47973,9.19519
45.50779,9.22113
45.44224,9.19505
45.48475,9.15606
45.43956,9.20127
45.48446,9.15557
45.47639,9.20599
45.45247,9.13622
45.46234,9.15045
45.44638,9.14961
45.47762,9.1955
45.47695,9.22954
45.48254,9.21499
45.45497,9.17173
45.46016,9.21046
45.48077,9.19376
45.46658,9.19549
45.47815,9.19221
45.46799,9.2093
45.4921,9.18435
45.46966,9.20295
45.46775,9.17411
45.47909,9.16944
45.46758,9.1354
45.48821,9.22175
45.49133,9.19251
45.46247,9.19075
45.48045,9.1667
45.458,9.17402
45.46561,9.16147
45.47811,9.18288
45.4947,9.18843
45.46748,9.19494
45.4621,9.18189
45.48035,9.17117
45.46339,9.16558
45.50482,9.16387
45.46215,9.16782
45.45504,9.18398
45.48363,9.16139
45.46729,9.16869
45.46982,9.17692
45.47851,9.21006
45.47077,9.16434
45.44376,9.20869
45.47584,9.18846
45.43897,9.18373
45.46295,9.19578
45.49462,9.18315
45.48826,9.18694
45.46672,9.15746
45.48243,9.20525
45.45013,9.19381
45.41904,9.1791
45.478,9.19403
45.44672,9.15018
45.46181,9.18183
45.43163,9.24238
45.48116,9.18202
45.4383,9.2059
45.4395,9.18844
45.44748,9.18068
45.4765,9.20581
45.44606,9.16047
45.48098,9.21463
45.45765,9.15662
45.4885,9.21129
45.46177,9.19341
45.45016,9.19409
45.469,9.18579
45.47626,9.16914
45.4529,9.2042
45.4707,9.19757
45.47597,9.18609
45.47989,9.18645
45.46344,9.2185
45.48476,9.20619
45.4719,9.1578
45.45956,9.20772
45.46428,9.2068
45.48152,9.21441
45.48387,9.16385
45.48939,9.2021
45.46871,9.20415
45.48459,9.21817
45.45805,9.15579
45.50448,9.17263
45.48391,9.15643
45.48334,9.19793
45.46301,9.19609
45.46542,9.16005
45.47283,9.18691
45.46909,9.18713
45.49165,9.14558
45.46309,9.21749
45.48511,9.20694
45.44866,9.20269
45.47206,9.16948
45.4697,9.15879
45.44746,9.17729
45.46774,9.15959
45.46429,9.18456
45.46954,9.20203
45.45464,9.17628
45.47332,9.19075
45.46081,9.1586
45.46953,9.21475
45.46394,9.2033
45.48158,9.1814
45.51166,9.21119
45.46349,9.17753
45.48101,9.2023
45.40699,9.15095
45.46756,9.17332
45.45881,9.20974
45.4569,9.13649
45.44009,9.20793
45.47549,9.18409
45.48327,9.16999
45.49105,9.19709
45.48104,9.16777
45.46824,9.21534
45.46941,9.20303
45.46082,9.21124
45.46669,9.2144
45.43596,9.20437
45.48106,9.22371
45.4648,9.17363
45.47315,9.22138
45.44469,9.1792
45.47929,9.16831
45.49622,9.19414
45.45722,9.1837
45.47322,9.17193
45.45788,9.17246
45.46572,9.1682
45.46789,9.17813
45.4622,9.19346
45.46658,9.19549
45.46652,9.1812
45.46322,9.17945
45.48338,9.20084
45.46889,9.1966
45.47351,9.18982
45.44367,9.19681
45.47594,9.16637
45.47748,9.17268
45.47811,9.18288
45.48032,9.18737
45.4434,9.22969
45.48113,9.22375
45.4866,9.20071
45.50717,9.19833
45.44099,9.19164
45.4861,9.20772
45.50629,9.26808
45.4612,9.15798
45.49452,9.1455
45.47657,9.21094
45.44914,9.18904
45.46075,9.16399
45.4647,9.17885
45.45589,9.2039
45.44171,9.17934
45.47302,9.18881
45.49031,9.183
45.4665,9.18316
45.45168,9.18646
45.4665,9.18902
45.47298,9.19494
45.44994,9.19065
45.46672,9.15746
45.46372,9.20525
45.45849,9.15547
45.48533,9.16151
45.48637,9.20711
45.47425,9.14745
45.47087,9.23295
45.47518,9.18634
45.45432,9.16347
45.46555,9.20403
45.45565,9.2067
45.46607,9.19227
45.45191,9.18626
45.45227,9.16742
45.4666,9.1954
45.48952,9.1891
45.48968,9.16919
45.47306,9.18891
45.46513,9.21469
45.46747,9.20415
45.46424,9.14163
45.43345,9.19888
45.44752,9.18529
45.48381,9.20213
45.46603,9.18864
45.47871,9.21029
45.44978,9.20144
45.48171,9.21482
45.47584,9.17105
45.45995,9.14382
45.46239,9.2063
45.46422,9.22848
45.4806,9.17383
45.48375,9.20301
45.45855,9.18448
45.48086,9.18774
45.45599,9.21049
45.47691,9.20766
45.4792,9.19659
45.45504,9.18398
45.45757,9.18978
45.46195,9.18153
45.46545,9.22149
45.48894,9.15451
45.47683,9.16834
45.47099,9.2295
45.4418,9.16357
45.4518,9.148
45.46941,9.20184
45.47684,9.1606
45.451,9.21862
45.48525,9.20662
45.50103,9.1828
45.47737,9.18498
45.49125,9.24038
45.44341,9.19639
45.47544,9.18445
45.48062,9.17377
45.46807,9.20921
45.48305,9.1849
45.48311,9.23124
45.46537,9.16479
45.47666,9.14828
45.45397,9.17433
45.48373,9.17216
45.45147,9.16185
45.47364,9.19307
45.48257,9.21497
45.44004,9.14608
45.47085,9.22417
45.45306,9.16432
45.46919,9.22256
45.5026,9.16008
45.44976,9.18221
45.46935,9.14569
45.45284,9.19413
45.46977,9.17246
45.45969,9.16756
45.44187,9.18129
45.46541,9.20633
45.4766,9.18609
45.45511,9.16629
45.46283,9.1853
45.47699,9.21041
45.49067,9.15594
45.44963,9.1871
45.4713,9.12988
45.47022,9.18311
45.47604,9.20871
45.46239,9.14575
45.48428,9.17001
45.48656,9.15971
45.4667,9.22301
45.50106,9.16085
45.45277,9.16456
45.45928,9.17884
45.46091,9.20405
45.50948,9.24543
45.46295,9.19578
45.48556,9.2096
45.46018,9.18803
45.4728,9.19632
45.45155,9.18497
45.45316,9.17129
45.44496,9.15512
45.49671,9.20333
45.45437,9.19188
45.45621,9.17744
45.47231,9.15857
45.50619,9.26779
45.4932,9.1848
45.47518,9.18634
45.48233,9.17169
45.4773,9.16671
45.44529,9.17654
45.46323,9.20531
45.47787,9.21926
45.50708,9.23055
45.49023,9.21356
45.47334,9.21922
45.45757,9.1902
45.47766,9.19883
45.46503,9.20124
45.46262,9.22791
45.45741,9.18976
45.44925,9.19046
45.45893,9.19126
45.45893,9.18429
45.44811,9.13867
45.46258,9.19983
45.45213,9.15761
45.47885,9.18426
45.46558,9.145
45.43257,9.20458
45.47302,9.15139
45.44616,9.21423
45.46144,9.18008
45.45306,9.16432
45.50067,9.183
45.46953,9.15857
45.45063,9.19048
45.46288,9.17736
45.47681,9.17414
45.46034,9.20262
45.46954,9.20203
45.45281,9.1645
45.48156,9.18471
45.47868,9.19895
45.46373,9.20525
45.45875,9.17021
45.47549,9.2112
45.47301,9.14883
45.46928,9.21416
45.47821,9.18274
45.47439,9.19177
45.46594,9.18822
45.45433,9.19535
45.44833,9.18947
45.4455,9.15186
45.47782,9.17567
45.44988,9.20782
45.48064,9.18059
45.46214,9.23345
45.47934,9.17505
45.49444,9.18104
45.46831,9.16874
45.45019,9.19038
45.48019,9.17192
45.4957,9.16355
45.45466,9.19828
45.47151,9.17014
45.46962,9.18465
45.47289,9.19136
45.46521,9.21167
45.43683,9.17487
45.44016,9.20904
45.48032,9.18737
45.48271,9.18533
45.44941,9.18853
45.4799,9.16226
45.45115,9.18522
45.46572,9.1682
45.48791,9.19938
45.46551,9.16394
45.46409,9.22515
45.44347,9.19496
45.45706,9.21952
45.46919,9.22256
45.45508,9.15487
45.45482,9.13654
45.46473,9.16801
45.45135,9.1942
45.45292,9.15374
45.46368,9.15036
45.48446,9.20476
45.46167,9.20226
45.47083,9.18365
45.46241,9.27726
45.50829,9.20455
45.47178,9.16837
45.45371,9.21611
45.46077,9.22649
45.4861,9.2066
45.49102,9.18605
45.47995,9.2145
45.46394,9.18745
45.4645,9.16664
45.478,9.19403
45.47334,9.20411
45.46126,9.20945
45.48169,9.20229
45.49808,9.19788
45.48615,9.20666
45.46937,9.22096
45.45543,9.18519
45.4693,9.21657
45.46594,9.18822
45.49146,9.18442
45.45976,9.182
45.49319,9.15904
45.4648,9.15027
45.44934,9.14893
45.46483,9.18288
45.48263,9.22532
45.48078,9.20513
45.48077,9.19376
45.46726,9.18437
45.46679,9.1984
45.44163,9.18875
45.47948,9.19631
45.4945,9.18099
45.45504,9.18398
45.44756,9.18235
45.523,9.17442
45.45974,9.18257
45.48272,9.20838
45.51739,9.18771
45.46732,9.15355
45.46981,9.16218
45.48791,9.19938
45.4695,9.17649
45.469,9.17184
45.47084,9.19504
45.46519,9.2135
45.47072,9.19754
45.4936,9.14478
45.48143,9.19172
45.46726,9.18437
45.45021,9.19321
45.44977,9.20149
45.4887,9.21084
45.45034,9.18729
45.48406,9.18007
45.46349,9.17753
45.45126,9.16115
45.48511,9.20694
45.44911,9.18842
45.46881,9.20408
45.45593,9.13463
45.46116,9.22032
45.45462,9.18533
45.45224,9.18137
45.49077,9.15624
45.46543,9.16001
45.50658,9.16319
45.46361,9.17297
45.45809,9.21646
45.4782,9.14774
45.46688,9.23022
45.48782,9.20112
45.49401,9.1615
45.45163,9.20795
45.47408,9.21466
45.46498,9.19821
45.48394,9.19778
45.47014,9.15349
45.45288,9.19553
45.48307,9.16476
45.4767,9.18539
45.45095,9.19785
45.46073,9.17387
45.46072,9.23291
45.46499,9.20728
45.46263,9.19726
45.4562,9.17702
45.48806,9.18845
45.47604,9.14448
45.4818,9.21177
45.47302,9.15139
45.48442,9.20611
45.46428,9.2068
45.46232,9.14977
45.48563,9.21932
45.47972,9.20718
45.45388,9.17091
45.48333,9.17352
45.51056,9.20857
45.46126,9.20945
45.46057,9.16437
45.46581,9.16761
45.46082,9.19158
45.50223,9.15335
45.46025,9.17491
45.46738,9.13979
45.44422,9.17249
45.47486,9.12687
45.46879,9.19023
45.46172,9.16307
45.44274,9.12953
45.44404,9.20868
45.46295,9.15767
45.49429,9.1808
45.47845,9.17316
45.47666,9.18138
45.45758,9.16461
45.44144,9.16348
45.45751,9.18367
45.45467,9.16244
45.47948,9.19631
45.4953,9.18304
45.46913,9.21471
45.44998,9.20683
45.47349,9.20401
45.45541,9.18529
45.45944,9.18322
45.47158,9.18209
45.45017,9.16802
45.44716,9.20364
45.4741,9.21167
45.47511,9.19455
45.47313,9.19603
45.47027,9.19213
45.49058,9.16901
45.48624,9.20674
45.45887,9.16898
45.4935,9.22792
45.45542,9.18582
45.47261,9.19419
45.47451,9.14035
45.46537,9.19823
45.46249,9.23124
45.45491,9.14875
45.48954,9.18678
45.4608,9.16406
45.44995,9.20986
45.48522,9.23481
45.4776,9.1888
45.50574,9.19996
45.46701,9.1957
45.45598,9.15236
45.48327,9.16998
45.46558,9.19269
45.48055,9.20178
45.47915,9.18385
45.47279,9.20461
45.45316,9.17129
45.47912,9.20177
45.45626,9.17039
45.47038,9.19213
45.46632,9.16608
45.4826,9.2022
45.4882,9.13925
45.48464,9.20495
45.4448,9.15065
45.46814,9.17274
45.48304,9.18314
45.49027,9.22049
45.49115,9.15944
45.47192,9.12555
45.51175,9.21134
45.49038,9.18272
45.4819,9.18908
45.44479,9.15062
45.46635,9.17591
45.47644,9.20535
45.45458,9.16694
45.44447,9.1557
45.47251,9.23501
45.47944,9.23078
45.46701,9.18247
45.4719,9.1578
45.46059,9.17195
45.47837,9.19227
45.44932,9.18898
45.46251,9.20123
45.44551,9.14616
45.45413,9.16403
45.48689,9.1684
45.44539,9.15848
45.45279,9.20871
45.45386,9.24714
45.45804,9.1502
45.4569,9.16242
45.46357,9.15901
45.45066,9.20085
45.47293,9.15378
45.48394,9.18342
45.4706,9.16998
45.47687,9.15059
45.50321,9.16833
45.47141,9.21656
45.47399,9.20902
45.48601,9.21836
45.44488,9.17657
45.46694,9.18151
45.49379,9.16557
45.49298,9.22604
45.47721,9.19993
45.46934,9.16629
45.48937,9.20581
45.46479,9.20955
45.46913,9.19155
45.46229,9.20462
45.48361,9.18037
45.48055,9.21609
45.46596,9.18798
45.4803,9.20018
45.45001,9.155
45.4752,9.18841
45.45551,9.20701
45.44184,9.20962
45.47584,9.17105
45.49034,9.20371
45.47984,9.22442
45.46675,9.22276
45.46183,9.19087
45.48013,9.19296
45.46689,9.17274
45.47329,9.18263
45.46142,9.19599
45.48559,9.20727
45.49019,9.21185
45.43372,9.23762
45.45553,9.1714
45.45284,9.16604
45.4622,9.1816
45.46081,9.20595
45.45117,9.16049
45.45284,9.24795
45.4498,9.21224
45.47873,9.18837
45.46303,9.19362
45.45241,9.20006
45.47841,9.1877
45.48519,9.20888
45.49261,9.18561
45.47839,9.20069
45.46959,9.16296
45.48904,9.18824
45.47573,9.21736
45.45325,9.20887
45.42589,9.2046
45.47736,9.16774
45.46747,9.19498
45.48901,9.23272
45.48381,9.18018
45.45384,9.17803
45.48028,9.19618
45.45144,9.15551
45.47098,9.20151
45.43315,9.18446
45.48045,9.1667
45.46307,9.17134
45.47251,9.20129
45.44396,9.20864
45.49159,9.20107
45.46572,9.17432
45.45966,9.19001
45.4606,9.12922
45.51535,9.21117
45.46977,9.20167
45.46765,9.13428
45.45292,9.20425
45.48142,9.16571
45.46913,9.19155
45.47333,9.20556
45.50364,9.17874
45.46924,9.21636
45.44084,9.18931
45.45983,9.17709
45.48349,9.18505
45.45892,9.18437
45.4668,9.19877
45.43826,9.20651
45.45528,9.14355
45.45118,9.17795
45.49664,9.17366
45.45083,9.16857
45.46694,9.19571
45.46727,9.19501
45.47934,9.19862
45.45074,9.16584
45.4645,9.16664
45.43462,9.20376
45.48488,9.20642
45.45988,9.18671
45.46418,9.22154
45.45614,9.20977
45.47414,9.20915
45.47304,9.18938
45.48091,9.18769
45.486,9.24587
45.46156,9.15435
45.45779,9.184
45.46999,9.16751
45.45719,9.15252
45.43845,9.20013
45.44769,9.18237
45.44479,9.15062
45.44266,9.20939
45.47968,9.20725
45.44233,9.15548
45.49499,9.18355
45.44682,9.20202
45.48903,9.22869
45.46339,9.1794
45.50139,9.14669
45.49411,9.18274
45.4853,9.15471
45.47293,9.19579
45.46879,9.19144
45.46251,9.20123
45.46658,9.21422
45.44343,9.15509
45.48596,9.16794
45.45292,9.20425
45.4548,9.21022
45.45341,9.17504
45.48543,9.20708
45.46786,9.17831
45.46073,9.17387
45.4448,9.15065
45.44281,9.20128
45.46793,9.18568
45.48624,9.20674
45.46707,9.21132
45.45556,9.19362
45.45612,9.20879
45.46428,9.2068
45.46439,9.21473
45.47933,9.21145
45.47288,9.18712
45.45486,9.18396
45.4716,9.16297
45.45358,9.18306
45.52242,9.22768
45.4504,9.1777
45.48907,9.18504
45.50321,9.16833
45.4704,9.19785
45.43743,9.22687
45.47578,9.20627
45.50922,9.20334
45.46438,9.14234
45.46539,9.16559
45.47792,9.20936
45.47551,9.1648
45.47628,9.16655
45.48637,9.20711
45.45429,9.19502
45.48387,9.17436
45.46557,9.22837
45.45333,9.14176
45.50551,9.1992
45.4659,9.13724
45.45146,9.17802
45.46937,9.20436
45.45789,9.19939
45.45356,9.21756
45.49153,9.16436
45.47352,9.23288
45.47781,9.18816
45.45631,9.17467
45.48991,9.22554
45.47608,9.2021
45.45936,9.16022
45.4589,9.17015
45.44706,9.16213
45.44266,9.20939
45.45096,9.19786
45.48433,9.20047
45.47286,9.19636
45.46074,9.23098
45.47027,9.19213
45.46119,9.19324
45.47252,9.19439
45.4504,9.1777
45.4741,9.21167
45.47778,9.16144
45.46264,9.20447
45.46607,9.19227
45.47424,9.16501
45.47697,9.17448
45.44443,9.16734
45.48378,9.2129
45.52176,9.20992
45.46282,9.16169
45.46855,9.16361
45.46171,9.14911
45.47528,9.22172
45.46151,9.20237
45.47799,9.2198
45.48291,9.21155
45.46814,9.17274
45.46147,9.18139
45.44447,9.1557
45.43345,9.19888
45.47578,9.20627
45.44929,9.13781
45.48696,9.20003
45.47698,9.21761
45.46241,9.27726
45.49076,9.18915
45.4545,9.20264
45.45564,9.16252
45.49367,9.13791
45.50364,9.17874
45.46409,9.17375
45.46591,9.21045
45.43393,9.2012
45.45983,9.18004
45.46984,9.17225
45.48429,9.15857
45.46572,9.1682
45.48485,9.20624
45.46111,9.20239
45.43993,9.19008
45.44997,9.19048
45.47689,9.23321
45.47135,9.20016
45.45064,9.1993
45.47136,9.19216
45.40368,9.17361
45.46241,9.27726
45.46229,9.20462
45.48168,9.18354
45.47011,9.20266
45.451,9.16876
45.45702,9.18451
45.44936,9.13874
45.4818,9.20181
45.4655,9.18861
45.45041,9.15231
45.47021,9.16834
45.44144,9.16348
45.45459,9.1183
45.46459,9.22156
45.46727,9.19249
45.47544,9.15359
45.48516,9.2138
45.45625,9.17044
45.43634,9.20328
45.46334,9.16629
45.47655,9.19469
45.4528,9.18433
45.47906,9.20598
45.47125,9.20179
45.4564,9.17462
45.47067,9.18322
45.46179,9.17849
45.49847,9.20775
45.46403,9.16752
45.44083,9.18161
45.44545,9.16193
45.47385,9.10624
45.44956,9.22383
45.45612,9.20879
45.47082,9.1992
45.46258,9.20759
45.46745,9.19498
45.4791,9.20279
45.46539,9.16559
45.44918,9.19046
45.47557,9.20897
45.43868,9.17469
45.46352,9.18232
45.45853,9.18428
45.47076,9.22256
45.48474,9.23068
45.48877,9.18572
45.4659,9.19895
45.46657,9.17243
45.46465,9.1982
45.46369,9.20956
45.48435,9.20655
45.49499,9.18355
45.47012,9.23019
45.49128,9.20331
45.45574,9.15483
45.45442,9.1886
45.47933,9.21145
45.46768,9.21315
45.45071,9.20726
45.45674,9.19919
45.48018,9.19482
45.48651,9.13049
45.49177,9.18251
45.44266,9.20939
45.48353,9.18039
45.45165,9.21899
45.48485,9.20624
45.48889,9.18927
45.49965,9.20278
45.45816,9.15663
45.48336,9.18091
45.46241,9.27726
45.48171,9.20211
45.47876,9.17082
45.449,9.1807
45.45888,9.19108
45.47154,9.23108
45.46051,9.20896
45.49763,9.20777
45.47576,9.21458
45.46367,9.19467
45.47923,9.21357
45.48377,9.17282
45.48349,9.21693
45.46668,9.15735
45.46839,9.20557
45.48422,9.20579
45.48331,9.18098
45.48864,9.22014
45.46885,9.18833
45.46017,9.15487
45.45133,9.17786
45.45099,9.19628
45.46428,9.18507
45.49999,9.18573
45.45705,9.21398
45.46523,9.17029
45.44184,9.20962
45.48301,9.18473
45.47915,9.20489
45.46672,9.15804
45.46907,9.20863
45.47053,9.23253
45.45727,9.21256
45.47501,9.1824
45.46572,9.17432
45.48034,9.18015
45.45392,9.20905
45.483,9.18109
45.44666,9.19815
45.46274,9.13682
45.46988,9.19853
45.47254,9.19428
45.43813,9.16475
45.48243,9.15814
45.46241,9.27726
45.44365,9.21816
45.45446,9.22423
45.46232,9.23126
45.47582,9.22302
45.46248,9.16712
45.46918,9.19145
45.45839,9.16078
45.49884,9.16805
45.45308,9.20329
45.46766,9.17914
45.48503,9.21578
45.46155,9.19246
45.44333,9.2212
45.45329,9.1824
45.46188,9.18178
45.4539,9.16611
45.45312,9.17207
45.47077,9.21375
45.44151,9.17886
45.45408,9.19466
45.46668,9.15735
45.47628,9.16655
45.4374,9.20305
45.45461,9.18599
45.49737,9.16895
45.46417,9.18317
45.48076,9.18188
45.4526,9.20626
45.45014,9.22388
45.46775,9.19222
45.48592,9.16808
45.48686,9.15742
45.4774,9.21478
45.49001,9.1815
45.46942,9.16579
45.45279,9.20871
45.44447,9.16523
45.4785,9.17114
45.46392,9.20328
45.45983,9.17129
45.47733,9.18502
45.50828,9.20457
45.45598,9.16244
45.48568,9.20729
45.48015,9.20427
45.45168,9.15214
45.44623,9.18228
45.48422,9.20579
45.46093,9.18438
45.47186,9.16001
45.45377,9.19607
45.4571,9.18528
45.48144,9.20818
45.46254,9.12548
45.4428,9.1908
45.46165,9.15782
45.48279,9.19105
45.46813,9.15907
45.45315,9.16089
45.46585,9.18214
45.48425,9.22431
45.43606,9.18495
45.44939,9.20047
45.46332,9.18097
45.45281,9.15188
45.46627,9.21242
45.47106,9.22737
45.45318,9.17207
45.48285,9.16414
45.44682,9.20202
45.45113,9.21091
45.45364,9.17223
45.45312,9.17158
45.48057,9.16956
45.45755,9.20798
45.47773,9.16742
45.44823,9.16485
45.47616,9.21278
45.48963,9.21501
45.46004,9.1809
45.49029,9.18301
45.45519,9.18601
45.48804,9.21927
45.4667,9.22226
45.46688,9.20612
45.47777,9.21941
45.50054,9.18319
45.46776,9.17186
45.47068,9.19763
45.4435,9.18397
45.46864,9.14235
45.48948,9.18632
